"","track.name","track.popularity","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track.duration_ms","track.explicit","playlist_name"
"589","Burn",69,0.559,0.777,1,-5.031,1,0.0432,0.31,0,0.105,0.329,87.016,231211,FALSE,"Top Hits of 2014"
"590","Boom Clap",50,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,169866,FALSE,"Top Hits of 2014"
"591","Up (feat. Demi Lovato)",5,0.69,0.845,9,-4.676,1,0.0339,0.0193,0,0.101,0.638,114.948,224293,FALSE,"Top Hits of 2014"
"592","Photograph",82,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,258986,FALSE,"Top Hits of 2014"
"593","Heroes (we could be)",52,0.521,0.754,5,-4.144,1,0.0634,0.0373,0,0.239,0.352,125.876,209866,FALSE,"Top Hits of 2014"
"594","Rather Be (feat. Jess Glynne)",71,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,227833,FALSE,"Top Hits of 2014"
"595","Talking Body",66,0.736,0.761,4,-5.449,0,0.0338,0.0966,0,0.0823,0.114,119.999,238426,TRUE,"Top Hits of 2014"
"596","Riptide",78,0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,204280,FALSE,"Top Hits of 2014"
"597","Superheroes",74,0.491,0.885,3,-4.121,1,0.0395,0.00219,0,0.0741,0.641,166.992,245466,FALSE,"Top Hits of 2014"
"598","Black Widow",65,0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99,209423,TRUE,"Top Hits of 2014"
"599","Demons",79,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.269,0.428,89.938,177506,FALSE,"Top Hits of 2014"
"600","Anaconda",67,0.964,0.605,9,-6.223,1,0.179,0.0668,7.78e-06,0.214,0.646,129.994,260240,TRUE,"Top Hits of 2014"
"601","Am I Wrong",71,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58e-06,0.55,0.779,119.968,245866,FALSE,"Top Hits of 2014"
"602","Best Day Of My Life",77,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,194240,FALSE,"Top Hits of 2014"
"603","Talk Dirty (feat. 2 Chainz)",55,0.76,0.652,6,-7.321,1,0.232,0.0348,0,0.307,0.759,100.315,177685,TRUE,"Top Hits of 2014"
"604","A Sky Full of Stars",76,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,267866,FALSE,"Top Hits of 2014"
"605","Royals",74,0.674,0.428,7,-9.504,1,0.122,0.121,0,0.132,0.337,84.878,190185,FALSE,"Top Hits of 2014"
"606","Cool Kids",69,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,237626,FALSE,"Top Hits of 2014"
"607","I Will Never Let You Down",64,0.753,0.801,4,-3.215,1,0.0296,0.403,0,0.128,0.794,128.011,203466,FALSE,"Top Hits of 2014"
"608","Latch",67,0.503,0.727,1,-5.456,1,0.167,0.0159,9.45e-05,0.0895,0.521,121.985,255631,FALSE,"Top Hits of 2014"
"609","Stay The Night - Featuring Hayley Williams Of Paramore",61,0.596,0.738,8,-3.109,1,0.0411,0.109,0,0.0947,0.461,127.961,217346,FALSE,"Top Hits of 2014"
"610","Don't Tell 'Em",73,0.856,0.527,2,-5.225,1,0.0997,0.392,0,0.11,0.386,98.052,266840,TRUE,"Top Hits of 2014"
"611","Not a Bad Thing",56,0.308,0.563,0,-9.169,1,0.0719,0.527,4.58e-06,0.134,0.109,85.901,688453,TRUE,"Top Hits of 2014"
"612","Ain't It Fun",71,0.61,0.893,9,-3.681,1,0.0921,0.154,4.41e-05,0.021,0.673,104.031,296520,FALSE,"Top Hits of 2014"
"613","I'm Not The Only One",79,0.677,0.485,5,-5.795,1,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,239316,FALSE,"Top Hits of 2014"
"614","Wasted",0,0.645,0.832,2,-5.595,1,0.0294,0.00106,0.00264,0.199,0.375,112.028,188371,FALSE,"Top Hits of 2014"
"615","Geronimo",0,0.707,0.771,7,-6.275,1,0.0783,0.434,0.0013,0.115,0.437,142.016,218227,FALSE,"Top Hits of 2014"
"616","Somebody",63,0.83,0.52,0,-8.714,1,0.0376,0.000792,1.25e-05,0.0656,0.735,104.99,189906,FALSE,"Top Hits of 2014"
"617","Post to Be (feat. Chris Brown & Jhene Aiko)",57,0.733,0.676,10,-5.655,0,0.0432,0.0697,0,0.208,0.701,97.448,226580,TRUE,"Top Hits of 2014"
"618","Thinking out Loud",82,0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,281560,FALSE,"Top Hits of 2014"
"619","Blame (feat. John Newman)",73,0.414,0.857,0,-4.078,0,0.0808,0.0287,0.00574,0.343,0.348,128.024,212960,FALSE,"Top Hits of 2014"
"620","Say Something",70,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,229400,FALSE,"Top Hits of 2014"
"621","Wrapped Up (feat. Travie McCoy)",2,0.787,0.848,1,-4.696,1,0.0549,0.0915,0,0.15,0.947,121.989,185640,FALSE,"Top Hits of 2014"
"622","Jealous",53,0.435,0.155,1,-8.948,1,0.046,0.873,0,0.107,0.0935,128.532,287693,FALSE,"Top Hits of 2014"
"623","Elastic Heart",70,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,257200,FALSE,"Top Hits of 2014"
"624","Ghost",64,0.68,0.84,9,-3.823,1,0.0415,0.0457,8.38e-06,0.143,0.468,104.985,213213,FALSE,"Top Hits of 2014"
"625","Loyal (feat. Lil Wayne & Tyga)",72,0.841,0.522,10,-5.963,0,0.049,0.0168,1.37e-06,0.188,0.616,99.059,264946,TRUE,"Top Hits of 2014"
"626","Bed Of Lies",56,0.716,0.67,11,-5.779,1,0.194,0.251,0,0.109,0.124,86.01,269946,TRUE,"Top Hits of 2014"
"627","Hey Brother",27,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,255093,FALSE,"Top Hits of 2014"
"628","Na Na",63,0.67,0.476,9,-6.253,0,0.0406,0.328,0,0.104,0.235,96.975,231906,FALSE,"Top Hits of 2014"
"629","Don't",71,0.806,0.608,1,-7.008,1,0.0659,0.0113,0,0.635,0.849,95.049,219840,FALSE,"Top Hits of 2014"
"630","2 On (feat. ScHoolboy Q)",68,0.742,0.595,9,-7.51,1,0.107,0.15,0,0.111,0.431,101.013,227000,TRUE,"Top Hits of 2014"
"631","Red Lights",0,0.653,0.829,10,-4.783,1,0.0377,0.000739,1.5e-06,0.225,0.545,124.989,263890,FALSE,"Top Hits of 2014"
"632","Wiggle (feat. Snoop Dogg)",65,0.697,0.621,9,-6.886,0,0.25,0.0802,0,0.162,0.721,81.946,193295,FALSE,"Top Hits of 2014"
"633","Stolen Dance",71,0.885,0.581,11,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016,313684,FALSE,"Top Hits of 2014"
"634","Bailando - Spanish Version",62,0.718,0.792,7,-3.519,1,0.105,0.0467,3.65e-06,0.0399,0.96,90.949,243386,FALSE,"Top Hits of 2014"
"635","Nobody To Love - Radio Edit",59,0.441,0.921,8,-3.32,1,0.0436,0.000526,6.34e-06,0.177,0.182,175.001,189720,FALSE,"Top Hits of 2014"
"636","New Flame (feat. Usher & Rick Ross)",67,0.702,0.629,1,-4.292,1,0.041,0.0506,0,0.0963,0.446,141.967,244226,TRUE,"Top Hits of 2014"
"637","Waves - Robin Schulz Radio Edit",30,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.0014,0.0829,0.45,119.993,208133,FALSE,"Top Hits of 2014"
"638","Let It Go - From ""Frozen""/Soundtrack Version",73,0.543,0.485,8,-6.85,1,0.0305,0.558,0,0.12,0.371,136.961,223840,FALSE,"Top Hits of 2014"
"639","My Love (feat. Jess Glynne)",69,0.814,0.622,8,-7.573,1,0.0492,0.000132,0.72,0.0658,0.726,119.976,259934,FALSE,"Top Hits of 2014"
"640","Gecko (Overdrive) - Radio Edit",68,0.609,0.885,0,-5.469,1,0.0642,0.00521,1.15e-05,0.336,0.76,124.959,165440,FALSE,"Top Hits of 2014"
"641","Under Control (feat. Hurts)",71,0.544,0.915,8,-3.405,1,0.0841,0.129,0.000914,0.115,0.51,126.094,184280,FALSE,"Top Hits of 2014"
"642","Only Love Can Hurt Like This",65,0.566,0.885,8,-4.527,1,0.0815,0.0959,9.83e-05,0.334,0.307,90.989,232893,FALSE,"Top Hits of 2014"
"643","Drunk in Love (feat. Jay-Z)",69,0.589,0.621,5,-6.902,0,0.0468,0.00969,0.00104,0.181,0.401,140.03,323480,TRUE,"Top Hits of 2014"
"644","Show Me (feat. Chris Brown)",68,0.711,0.508,7,-7.299,1,0.0494,0.0354,0,0.141,0.665,98.098,217800,TRUE,"Top Hits of 2014"
"645","Bad (feat. Vassy) - Radio Edit",47,0.614,0.972,5,-3.927,0,0.088,0.00125,0.0186,0.328,0.411,127.966,170625,FALSE,"Top Hits of 2014"
"646","#SELFIE - Original Mix",0,0.789,0.915,0,-3.263,1,0.248,0.0135,8.77e-06,0.0818,0.66,127.955,183750,FALSE,"Top Hits of 2014"
"647","Sing",69,0.818,0.67,8,-4.451,0,0.0472,0.304,1.22e-06,0.0601,0.939,119.988,235382,FALSE,"Top Hits of 2014"
"648","Budapest",18,0.714,0.451,5,-8.268,1,0.0276,0.0883,0,0.108,0.406,127.787,200720,FALSE,"Top Hits of 2014"
"649","Money On My Mind",62,0.688,0.841,2,-5.217,1,0.179,0.204,0.000295,0.229,0.743,133.912,192670,FALSE,"Top Hits of 2014"
"650","You Know You Like It",68,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,247266,FALSE,"Top Hits of 2014"
"651","Thrift Shop (feat. Wanz)",64,0.781,0.526,6,-6.985,0,0.293,0.0619,0,0.0457,0.662,94.992,235613,TRUE,"Top Hits of 2013"
"652","Blurred Lines",55,0.861,0.504,7,-7.707,1,0.0489,0.00412,1.78e-05,0.0783,0.881,120,263053,FALSE,"Top Hits of 2013"
"653","Radioactive",76,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,FALSE,"Top Hits of 2013"
"654","I Knew You Were Trouble.",75,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,219720,FALSE,"Top Hits of 2013"
"655","Locked out of Heaven",80,0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,233478,FALSE,"Top Hits of 2013"
"656","Beauty And A Beat",70,0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003,227986,FALSE,"Top Hits of 2013"
"657","Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit",75,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,248413,FALSE,"Top Hits of 2013"
"658","Wake Me Up",34,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247426,FALSE,"Top Hits of 2013"
"659","Ready or Not",71,0.715,0.872,2,-3.835,1,0.0509,0.00351,3.84e-05,0.107,0.748,93.043,200946,FALSE,"Top Hits of 2013"
"660","Best Song Ever",75,0.652,0.877,1,-2.986,1,0.0465,0.0227,0,0.0789,0.486,118.491,200106,FALSE,"Top Hits of 2013"
"661","Just Give Me a Reason (feat. Nate Ruess)",79,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,FALSE,"Top Hits of 2013"
"662","Mirrors",81,0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.512,76.899,484146,FALSE,"Top Hits of 2013"
"663","Roar",73,0.554,0.772,7,-4.821,0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,223546,FALSE,"Top Hits of 2013"
"664","22",68,0.661,0.729,7,-6.561,1,0.0376,0.00215,0.0013,0.0477,0.668,103.987,232120,FALSE,"Top Hits of 2013"
"665","Heart Attack",75,0.504,0.785,8,-4.802,1,0.104,0.0738,0,0.239,0.502,173.968,210840,FALSE,"Top Hits of 2013"
"666","We Can't Stop",76,0.613,0.622,1,-5.794,0,0.0334,0.00882,0,0.37,0.484,80.003,231240,FALSE,"Top Hits of 2013"
"667","Sweater Weather",88,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,FALSE,"Top Hits of 2013"
"668","Still into You",75,0.602,0.923,5,-3.763,1,0.044,0.0098,0,0.0561,0.765,136.01,216013,FALSE,"Top Hits of 2013"
"669","Feel This Moment (feat. Christina Aguilera)",72,0.673,0.758,7,-3.632,1,0.158,0.039,0,0.341,0.542,135.956,229506,FALSE,"Top Hits of 2013"
"670","Counting Stars",80,0.664,0.705,1,-4.972,0,0.0382,0.0654,0,0.118,0.477,122.016,257266,FALSE,"Top Hits of 2013"
"671","Clarity",0,0.523,0.78,8,-3.464,1,0.0753,0.0366,0,0.0751,0.193,128.006,271426,FALSE,"Top Hits of 2013"
"672","Unconditionally",0,0.555,0.729,7,-4.813,1,0.0387,0.00357,0,0.209,0.369,129.003,228878,FALSE,"Top Hits of 2013"
"673","Can't Hold Us - feat. Ray Dalton",81,0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,258342,FALSE,"Top Hits of 2013"
"674","The Way",66,0.645,0.878,5,-3.208,0,0.113,0.294,0,0.076,0.862,82.324,227026,FALSE,"Top Hits of 2013"
"675","The Other Side",48,0.561,0.836,9,-3.939,1,0.1,0.0525,0,0.136,0.517,127.923,226986,FALSE,"Top Hits of 2013"
"676","Team",0,0.691,0.582,6,-7.444,1,0.0939,0.162,0,0.247,0.427,100.05,193058,FALSE,"Top Hits of 2013"
"677","Pompeii",71,0.679,0.715,9,-6.383,1,0.0407,0.0755,0,0.271,0.571,127.435,214147,FALSE,"Top Hits of 2013"
"678","One Way or Another (Teenage Kicks)",67,0.489,0.867,4,-3.121,0,0.071,0.025,0,0.586,0.409,162.131,157293,FALSE,"Top Hits of 2013"
"679","Here's to Never Growing Up",0,0.483,0.871,0,-3.084,1,0.101,0.015,0,0.415,0.716,164.986,214080,TRUE,"Top Hits of 2013"
"680","When I Was Your Man",81,0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,213826,FALSE,"Top Hits of 2013"
"681","Play Hard (feat. Ne-Yo & Akon)",67,0.691,0.921,8,-1.702,0,0.0533,0.173,0,0.331,0.8,130.072,201000,FALSE,"Top Hits of 2013"
"682","Burn",69,0.559,0.777,1,-5.031,1,0.0432,0.31,0,0.105,0.329,87.016,231211,FALSE,"Top Hits of 2013"
"683","Wrecking Ball",75,0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,221360,FALSE,"Top Hits of 2013"
"684","Everything Has Changed",65,0.624,0.458,6,-6.755,1,0.0287,0.36,3.89e-06,0.311,0.436,80.016,245413,FALSE,"Top Hits of 2013"
"685","#thatPOWER",67,0.797,0.608,6,-6.096,0,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999,279506,FALSE,"Top Hits of 2013"
"686","Come & Get It",68,0.546,0.787,7,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,231986,FALSE,"Top Hits of 2013"
"687","Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix",71,0.572,0.81,1,-5.791,0,0.0558,0.0157,6.53e-06,0.13,0.11,126.052,214912,FALSE,"Top Hits of 2013"
"688","Treasure",75,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,178560,TRUE,"Top Hits of 2013"
"689","Why'd You Only Call Me When You're High?",85,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,161123,FALSE,"Top Hits of 2013"
"690","Safe And Sound",0,0.652,0.783,0,-4.829,1,0.0309,0.000189,0.0173,0.0889,0.836,117.952,192693,FALSE,"Top Hits of 2013"
"691","Scream & Shout",74,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,283400,TRUE,"Top Hits of 2013"
"692","Talk Dirty (feat. 2 Chainz)",55,0.76,0.652,6,-7.321,1,0.232,0.0348,0,0.307,0.759,100.315,177685,TRUE,"Top Hits of 2013"
"693","What About Us",57,0.704,0.68,7,-4.751,1,0.0581,0.0059,0,0.213,0.689,123.973,220682,FALSE,"Top Hits of 2013"
"694","Demons",79,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.269,0.428,89.938,177506,FALSE,"Top Hits of 2013"
"695","I Need Your Love (feat. Ellie Goulding)",69,0.695,0.869,8,-5.066,1,0.0483,0.41,0,0.237,0.58,124.989,234506,FALSE,"Top Hits of 2013"
"696","Daylight",63,0.656,0.674,7,-5.473,1,0.0269,0.00242,0,0.255,0.369,120.001,225066,FALSE,"Top Hits of 2013"
"697","This Is How We Do",60,0.69,0.636,9,-6.028,0,0.0457,0.0203,0,0.147,0.8,96,204285,FALSE,"Top Hits of 2013"
"698","The Monster",73,0.781,0.853,1,-3.68,0,0.0715,0.0525,0,0.12,0.624,110.049,250188,TRUE,"Top Hits of 2013"
"699","human",62,0.439,0.489,8,-6.286,1,0.0368,0.132,0.000643,0.114,0.253,143.808,250706,FALSE,"Top Hits of 2013"
"700","Royals",74,0.674,0.428,7,-9.504,1,0.122,0.121,0,0.132,0.337,84.878,190185,FALSE,"Top Hits of 2013"
"701","Ain't It Fun",71,0.61,0.893,9,-3.681,1,0.0921,0.154,4.41e-05,0.021,0.673,104.031,296520,FALSE,"Top Hits of 2013"
"702","Stay",74,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,240706,FALSE,"Top Hits of 2013"
"703","I Love It (feat. Charli XCX)",65,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,157152,TRUE,"Top Hits of 2013"
"704","Let Her Go",75,0.509,0.538,7,-7.335,1,0.0572,0.385,0,0.104,0.244,75.089,252866,FALSE,"Top Hits of 2013"
"705","La La La",66,0.772,0.65,6,-5.202,0,0.0306,0.107,1.13e-06,0.0905,0.262,125.083,222200,FALSE,"Top Hits of 2013"
"706","A Thousand Years",59,0.423,0.407,10,-7.45,1,0.0267,0.312,0.000961,0.11,0.161,139.048,285120,FALSE,"Top Hits of 2013"
"707","All I Want",1,0.209,0.412,0,-9.733,1,0.0443,0.172,0.15,0.0843,0.162,86.26,305746,FALSE,"Top Hits of 2013"
"708","I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit",65,0.509,0.79,6,-3.782,0,0.0374,0.332,6.67e-05,0.316,0.638,127.946,208316,FALSE,"Top Hits of 2013"
"709","Love Me Again",71,0.495,0.894,2,-4.814,0,0.0441,0.00453,0.000596,0.103,0.213,126.03,239894,FALSE,"Top Hits of 2013"
"710","Try",73,0.673,0.629,2,-7.072,1,0.0299,0.00141,0,0.0944,0.551,103.998,247906,FALSE,"Top Hits of 2013"
"711","I Cry",59,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,223800,FALSE,"Top Hits of 2013"
"712","Chocolate",64,0.614,0.938,11,-4.461,1,0.0611,0.000532,0,0.368,0.607,100.058,224673,FALSE,"Top Hits of 2013"
"713","Little Talks",77,0.457,0.757,1,-5.177,1,0.032,0.0206,0,0.146,0.417,102.961,266600,FALSE,"Top Hits of 2013"
"714","It's a Beautiful Day",66,0.532,0.795,1,-3.979,1,0.0358,0.0559,0,0.295,0.78,143.837,199266,FALSE,"Top Hits of 2013"
"715","Hold On, We're Going Home",71,0.773,0.414,6,-7.436,0,0.0961,0.00411,3.4e-05,0.0733,0.289,99.993,227880,FALSE,"Top Hits of 2013"
"716","Work B**ch",0,0.63,0.816,9,-6.535,1,0.15,0.124,0.00111,0.0616,0.85,128.012,247853,TRUE,"Top Hits of 2013"
"717","Sweet Nothing (feat. Florence Welch)",70,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,212560,FALSE,"Top Hits of 2013"
"718","Hey Porsche",57,0.726,0.795,9,-4.653,1,0.029,0.136,0,0.698,0.952,115.995,209466,TRUE,"Top Hits of 2013"
"719","Reload - Radio Edit",65,0.485,0.724,9,-4.633,0,0.0521,0.0736,0,0.0631,0.433,128.045,221272,FALSE,"Top Hits of 2013"
"720","Papaoutai",0,0.733,0.818,10,-7.222,0,0.0859,0.0241,0,0.0636,0.253,116.019,232146,FALSE,"Top Hits of 2013"
"721","Do I Wanna Know?",84,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,FALSE,"Top Hits of 2013"
"722","Cruise",57,0.457,0.948,10,-3.364,1,0.0354,0.0191,0,0.0536,0.878,148,208960,FALSE,"Top Hits of 2013"
"723","Suit & Tie (feat. Jay-Z)",66,0.795,0.596,11,-3.799,0,0.219,0.103,0,0.164,0.357,101.985,326280,TRUE,"Top Hits of 2013"
"724","Thinking About You (feat. Ayah Marar)",64,0.725,0.874,0,-3.715,0,0.0396,0.00262,0.000412,0.0958,0.748,127.985,247933,FALSE,"Top Hits of 2013"
"725","Need U (100%) [feat. A*M*E] - Radio Edit",32,0.681,0.835,0,-5.705,0,0.049,0.00176,0.00183,0.354,0.469,124.047,174853,FALSE,"Top Hits of 2013"
"726","Dear Darlin'",58,0.512,0.828,11,-4.672,0,0.0454,0.00627,8.73e-06,0.119,0.34,124.021,206373,FALSE,"Top Hits of 2013"
"727","Another Love",78,0.445,0.537,4,-8.532,0,0.04,0.695,1.6e-05,0.0944,0.131,122.764,244360,TRUE,"Top Hits of 2013"
"728","Holy Grail",62,0.676,0.534,2,-6.901,0,0.0831,0.0594,8.59e-06,0.256,0.156,145.082,338413,TRUE,"Top Hits of 2013"
"729","Drinking from the Bottle (feat. Tinie Tempah)",61,0.665,0.886,9,-4.175,0,0.0514,0.0469,6.24e-05,0.0525,0.53,128.062,240346,FALSE,"Top Hits of 2013"
"730","Wings",49,0.474,0.707,7,-4.534,1,0.0253,0.0831,0,0.162,0.224,83.235,252106,FALSE,"Top Hits of 2013"
"731","Get Up (Rattle) - Vocal Edit",46,0.801,0.985,7,-2.69,1,0.0645,0.0205,6.86e-06,0.296,0.722,127.99,166933,FALSE,"Top Hits of 2013"
"732","Animals - Radio Edit",0,0.593,0.914,1,-5.351,1,0.0363,0.00137,0.445,0.0714,0.0381,128.015,176117,FALSE,"Top Hits of 2013"
"733","Ho Hey",73,0.682,0.471,0,-9.182,1,0.0301,0.765,0,0.0908,0.421,79.907,163133,FALSE,"Top Hits of 2013"
"734","Fine China",0,0.659,0.735,10,-4.758,0,0.056,0.0466,0,0.111,0.609,104.038,213666,FALSE,"Top Hits of 2013"
"735","Power Trip (feat. Miguel)",20,0.667,0.61,1,-7.054,1,0.217,0.322,0.000203,0.426,0.465,99.991,241160,TRUE,"Top Hits of 2013"
"736","3005",0,0.681,0.463,6,-6.542,0,0.289,0.128,0,0.0769,0.661,82.92,235662,TRUE,"Top Hits of 2013"
"737","Love Me",64,0.669,0.634,11,-6.476,1,0.0327,0.0125,0,0.0946,0.496,124.906,255053,TRUE,"Top Hits of 2013"
"738","My Songs Know What You Did In The Dark (Light Em Up)",70,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,186826,FALSE,"Top Hits of 2013"
"739","This Is What It Feels Like",63,0.551,0.833,8,-5.217,1,0.03,0.0391,2.77e-06,0.0632,0.145,129.885,204360,FALSE,"Top Hits of 2013"
"740","High Hopes",2,0.488,0.487,4,-6.371,1,0.0307,0.577,0,0.193,0.217,77.344,230266,FALSE,"Top Hits of 2013"
"741","Same Love - feat. Mary Lambert",66,0.688,0.473,8,-9.059,1,0.167,0.716,4.46e-05,0.104,0.299,84.958,318525,FALSE,"Top Hits of 2013"
"742","Waiting All Night (feat. Ella Eyre)",63,0.544,0.728,6,-5.358,0,0.05,0.00264,0.00959,0.427,0.281,174.983,292586,FALSE,"Top Hits of 2013"
"743","Don't Stop the Party (feat. TJR)",59,0.722,0.958,4,-3.617,1,0.0912,0.00726,0,0.375,0.952,127.008,206120,FALSE,"Top Hits of 2013"
"744","Home",58,0.606,0.826,0,-6.04,1,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,210173,FALSE,"Top Hits of 2013"
"745","The Fox (What Does the Fox Say?)",63,0.703,0.867,6,-4.292,1,0.0453,0.107,0,0.119,0.546,128.008,213708,FALSE,"Top Hits of 2013"
"746","Of The Night",61,0.67,0.829,5,-7.2,0,0.0427,0.0192,0.000225,0.089,0.349,125.01,214205,FALSE,"Top Hits of 2013"
"747","Look Right Through - MK Vocal Edit",35,0.832,0.815,0,-8.035,0,0.081,0.00304,0.00553,0.263,0.519,119.995,150400,FALSE,"Top Hits of 2013"
"748","I Will Wait",63,0.486,0.769,1,-5.14,1,0.0341,0.0119,0.00832,0.197,0.393,131.286,276720,FALSE,"Top Hits of 2013"
"749","Somewhere Only We Know",62,0.313,0.286,10,-10.593,1,0.0324,0.934,0.0451,0.0974,0.287,80.925,208504,FALSE,"Top Hits of 2013"
"750","Bonfire Heart",0,0.575,0.821,0,-5.7,1,0.0527,0.181,0,0.124,0.449,118.021,238000,FALSE,"Top Hits of 2013"
"751","Somebody That I Used To Know",54,0.863,0.527,0,-6.896,1,0.0358,0.607,0.000168,0.107,0.674,129.054,244884,FALSE,"Top Hits of 2012"
"752","Call Me Maybe",76,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,193400,FALSE,"Top Hits of 2012"
"753","We Are Young (feat. Janelle Monáe)",74,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250626,FALSE,"Top Hits of 2012"
"754","We Found Love",71,0.735,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.985,215226,FALSE,"Top Hits of 2012"
"755","Set Fire to the Rain",52,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.66e-06,0.112,0.445,107.995,242973,FALSE,"Top Hits of 2012"
"756","The One That Got Away",73,0.687,0.792,1,-4.023,0,0.0353,0.000802,0,0.2,0.864,133.962,227333,FALSE,"Top Hits of 2012"
"757","Royals",74,0.674,0.428,7,-9.504,1,0.122,0.121,0,0.132,0.337,84.878,190185,FALSE,"Top Hits of 2012"
"758","Payphone",79,0.743,0.752,4,-4.813,1,0.0414,0.0188,0,0.287,0.545,110.015,231173,TRUE,"Top Hits of 2012"
"759","What Makes You Beautiful",81,0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99,199986,FALSE,"Top Hits of 2012"
"760","I Knew You Were Trouble.",61,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,219720,FALSE,"Top Hits of 2012"
"761","Starships",73,0.747,0.716,11,-2.457,0,0.075,0.135,0,0.251,0.751,125.008,210626,TRUE,"Top Hits of 2012"
"762","Part Of Me",70,0.678,0.918,5,-4.63,1,0.0355,0.000417,0,0.0744,0.769,130.028,216160,FALSE,"Top Hits of 2012"
"763","Glad You Came",72,0.722,0.851,7,-3.873,0,0.0639,0.0319,0,0.108,0.452,126.885,197935,FALSE,"Top Hits of 2012"
"764","Die Young",75,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,211920,FALSE,"Top Hits of 2012"
"765","Give Your Heart a Break",69,0.651,0.695,6,-3.218,1,0.0487,0.23,0,0.144,0.569,123.008,205346,FALSE,"Top Hits of 2012"
