"","danceability","energy","loudness","mode","speechiness","instrumentalness","valence","tempo","track.duration_ms","track.explicit","track.popularity","track.name","key_name","track.album.release_date","mode_name","key_mode"
"112",0.685,0.692,-5.122,1,0.0457,0,0.578,159.966,240050,TRUE,86,"Robbery","D","2019-03-08","major","D major"
"113",0.659,0.623,-2.253,1,0.0451,0,0.439,88.042,181823,FALSE,75,"One Thing Right","E","2019-06-21","major","E major"
"114",0.745,0.642,-6.257,0,0.287,0,0.226,179.974,131240,TRUE,81,"Ransom","G","2019-08-30","minor","G minor"
"115",0.682,0.919,-3.18,0,0.0875,0,0.535,95.982,159735,FALSE,72,"Good as Hell","C","2019-04-17","minor","C minor"
"116",0.677,0.744,-6.806,0,0.0295,0.00016,0.631,124.08,152913,FALSE,80,"Piece Of Your Heart","A#","2019-02-01","minor","A# minor"
"117",0.95,0.59,-6.508,0,0.29,0,0.219,130.003,183527,TRUE,76,"Money","G#","2018-10-23","minor","G# minor"
"118",0.736,0.81,-6.354,1,0.0906,0,0.387,125.011,154447,FALSE,60,"On A Roll","F","2019-06-14","major","F major"
"119",0.786,0.658,-2.61,1,0.0661,0,0.458,170.037,202333,TRUE,61,"Juicy","C","2019-08-15","major","C major"
"120",0.812,0.496,-5.969,0,0.297,0,0.55,109.979,241293,TRUE,75,"Location (feat. Burna Boy)","A","2019-03-08","minor","A minor"
"121",0.746,0.787,-6.373,1,0.12,0,0.607,95.005,206186,TRUE,68,"Cross Me (feat. Chance the Rapper & PnB Rock)","E","2019-05-24","major","E major"
"122",0.786,0.808,-3.702,1,0.0882,0.000289,0.609,105.027,301714,FALSE,78,"China","G","2019-07-19","major","G major"
"123",0.601,0.794,-5.844,0,0.0671,1.36e-06,0.244,114.066,217466,FALSE,73,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","G","2018-11-30","minor","G minor"
"124",0.907,0.53,-6.112,1,0.127,2.23e-06,0.507,135.998,113000,FALSE,76,"Old Town Road","C#","2019-06-21","major","C# major"
"125",0.715,0.624,-3.046,0,0.114,0,0.412,158.087,173325,TRUE,69,"Truth Hurts","E","2019-05-03","minor","E minor"
"126",0.669,0.895,-3.787,0,0.0575,0,0.576,124.975,205653,FALSE,67,"Wish You Well","F","2019-05-24","minor","F minor"
"127",0.744,0.79,-4.617,0,0.0562,0.000802,0.847,125.002,188640,FALSE,68,"Sorry","G#","2019-04-05","minor","G# minor"
"128",0.885,0.762,-5.513,0,0.216,0,0.605,138.058,189733,FALSE,70,"Take Me Back to London (feat. Stormzy)","G#","2019-07-12","minor","G# minor"
"129",0.693,0.678,-7.159,1,0.0324,6.05e-06,0.404,103.952,228267,FALSE,80,"Higher Love","G#","2019-06-28","major","G# major"
"130",0.791,0.587,-5.075,0,0.0413,0,0.536,96.057,179449,TRUE,74,"Look Back at It","D#","2018-12-21","minor","D# minor"
"131",0.722,0.565,-5.848,1,0.0335,0,0.488,104.483,185657,FALSE,68,"Grace","E","2019-05-17","major","E major"
"132",0.585,0.782,-4.101,0,0.0897,0,0.521,121.908,169303,FALSE,61,"All Day And Night","C#","2019-03-28","minor","C# minor"
"133",0.567,0.696,-5.416,1,0.301,0,0.544,92.061,174982,FALSE,63,"Just You and I","A","2019-03-01","major","A major"
"134",0.652,0.453,-6.119,1,0.0445,0,0.432,88.039,177390,FALSE,69,"Walk Me Home","C#","2019-02-20","major","C# major"
"135",0.905,0.389,-14.505,1,0.332,0.162,0.196,120.046,193143,FALSE,78,"bury a friend","G#","2019-03-29","major","G# major"
"136",0.581,0.662,-5.239,1,0.303,0,0.434,93.023,189486,TRUE,78,"Swervin (feat. 6ix9ine)","A","2018-12-21","major","A major"
"137",0.614,0.684,-5.79,1,0.157,0,0.258,156.85,245699,FALSE,70,"Outnumbered","C","2019-06-13","major","C major"
"138",0.834,0.73,-3.714,1,0.222,0,0.446,155.008,312820,TRUE,85,"SICKO MODE","G#","2018-08-03","major","G# major"
"139",0.872,0.814,-4.568,1,0.155,1.96e-06,0.57,98.985,199427,TRUE,71,"Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)","C","2019-08-09","major","C major"
"140",0.899,0.811,-6.294,1,0.258,0,0.587,105.038,126446,TRUE,74,"My Type","D","2019-03-29","major","D major"
"141",0.817,0.539,-6.349,0,0.0621,0.000496,0.158,97.062,210367,FALSE,77,"MIA (feat. Drake)","F#","2018-10-11","minor","F# minor"
"142",0.749,0.814,-3.769,0,0.0404,0,0.715,119.964,157010,FALSE,54,"Don’t Feel Like Crying","F","2019-01-17","minor","F minor"
"143",0.737,0.86,-2.652,0,0.0593,1.94e-06,0.656,93.989,193226,FALSE,78,"Con Calma","G#","2019-01-24","minor","G# minor"
"144",0.531,0.581,-5.801,1,0.101,1.62e-05,0.591,137.776,214203,TRUE,63,"Strike a Pose (feat. Aitch)","C#","2019-06-06","major","C# major"
"145",0.903,0.839,-9.447,0,0.208,0,0.727,133.986,190537,FALSE,69,"Ladbroke Grove","B","2019-02-08","minor","B minor"
"146",0.836,0.621,-4.684,0,0.0894,9.16e-05,0.762,101.993,240081,TRUE,55,"Options","C#","2020-06-19","minor","C# minor"
"147",0.847,0.678,-8.635,1,0.109,0,0.811,97.984,200593,FALSE,71,"The Git Up","A","2019-10-10","major","A major"
"148",0.657,0.569,-6.287,1,0.0542,1.38e-05,0.399,102.054,233880,FALSE,71,"Light On","D","2019-01-18","major","D major"
"149",0.807,0.887,-4.311,0,0.0361,0.000503,0.606,122.015,229184,FALSE,75,"Giant (with Rag'n'Bone Man)","C#","2019-01-11","minor","C# minor"
"150",0.772,0.639,-7.119,1,0.467,0,0.261,168.112,166560,TRUE,80,"Pop Out (feat. Lil Tjay)","C#","2019-06-07","major","C# major"
"151",0.754,0.449,-9.211,1,0.109,8.29e-05,0.357,77.169,198973,TRUE,82,"God's Plan","G","2018-06-29","major","G major"
"152",0.585,0.52,-6.136,0,0.0712,7.01e-05,0.129,159.801,218146,TRUE,83,"rockstar (feat. 21 Savage)","F","2018-04-27","minor","F minor"
"153",0.599,0.448,-6.312,1,0.0232,0,0.168,95.05,263400,FALSE,85,"Perfect","G#","2017-03-03","major","G# major"
"154",0.752,0.505,-7.621,1,0.253,2.55e-06,0.419,91.97,197436,FALSE,81,"I Like Me Better","A","2018-05-31","major","A major"
"155",0.765,0.523,-4.333,1,0.03,3.56e-05,0.394,104.988,217306,FALSE,80,"Havana (feat. Young Thug)","D","2018-01-12","major","D major"
"156",0.511,0.566,-7.23,0,0.2,0,0.218,83.903,239835,TRUE,87,"Lucid Dreams","F#","2018-12-10","minor","F# minor"
"157",0.753,0.657,-3.061,1,0.0449,0,0.437,107.01,184732,FALSE,80,"The Middle","G","2018-01-23","major","G major"
"158",0.626,0.88,-2.384,0,0.0504,0,0.534,95.079,202620,TRUE,79,"FRIENDS","A","2018-02-09","minor","A minor"
"159",0.816,0.726,-3.998,0,0.129,0,0.65,136.048,253390,TRUE,80,"I Like It","F","2018-04-06","minor","F minor"
"160",0.596,0.854,-5.114,0,0.463,0,0.152,120.274,203417,FALSE,73,"Youngblood","G","2018-04-12","minor","G minor"
"161",0.699,0.713,-5.507,0,0.0594,3.11e-06,0.354,121.993,205920,FALSE,79,"no tears left to cry","A","2018-08-17","minor","A minor"
"162",0.697,0.683,-2.881,0,0.117,0,0.603,96.133,186986,FALSE,81,"2002","C#","2018-04-27","minor","C# minor"
"163",0.791,0.862,-3.24,0,0.11,2.19e-05,0.592,123.994,214846,FALSE,80,"One Kiss (with Dua Lipa)","A","2018-04-06","minor","A minor"
"164",0.56,0.68,-7.648,0,0.321,0,0.319,89.391,173799,FALSE,77,"Eastside (with Halsey & Khalid)","F#","2018-07-12","minor","F# minor"
"165",0.687,0.792,-2.749,1,0.0452,0,0.671,100.015,214289,FALSE,83,"Happier","F","2018-08-17","major","F major"
"166",0.684,0.619,-7.005,1,0.0386,0,0.284,125.046,217440,FALSE,73,"Rewrite The Stars","A#","2017-11-17","major","A# major"
"167",0.602,0.658,-5.934,1,0.0558,6e-05,0.268,145.031,197546,TRUE,79,"God is a woman","C#","2018-08-17","major","C# major"
"168",0.351,0.296,-10.109,0,0.0333,0,0.12,115.284,200185,FALSE,87,"lovely (with Khalid)","E","2018-04-19","minor","E minor"
"169",0.6,0.683,-6.271,1,0.0493,1.26e-06,0.494,102.036,210240,FALSE,69,"Back To You","F#","2018-05-18","major","F# major"
"170",0.68,0.578,-5.804,1,0.04,0,0.341,145.038,231266,TRUE,81,"Better Now","A#","2018-04-27","major","A# major"
"171",0.662,0.714,-5.68,0,0.121,0,0.464,147.997,212120,FALSE,81,"Let You Down","F","2017-10-06","minor","F minor"
"172",0.836,0.544,-5.975,1,0.0943,0,0.51,97.028,217946,TRUE,78,"IDGAF","G","2017-06-02","major","G major"
"173",0.664,0.708,-4.154,1,0.0474,0,0.742,103.07,174800,FALSE,76,"Let Me Go (with Alesso, Florida Georgia Line & watt)","G#","2017-09-08","major","G# major"
"174",0.52,0.761,-3.093,1,0.0853,4.96e-06,0.286,141.971,180822,FALSE,80,"Silence","E","2017-08-11","major","E major"
"175",0.755,0.599,-5.042,1,0.224,0,0.755,133.123,216631,TRUE,73,"Freaky Friday (feat. Chris Brown)","G#","2018-03-15","major","G# major"
"176",0.552,0.76,-4.706,1,0.342,0,0.639,135.702,260000,TRUE,70,"No Brainer","C","2018-07-27","major","C major"
"177",0.687,0.785,-4.65,1,0.0333,0,0.655,106.046,194407,FALSE,69,"Rise","C#","2018-11-09","major","C# major"
"178",0.724,0.804,-4.614,0,0.0448,0,0.306,124.987,197993,FALSE,78,"Wolves","B","2017-10-25","minor","B minor"
"179",0.708,0.648,-5.626,1,0.0449,0,0.338,143.955,201707,FALSE,73,"Love Lies (with Normani)","F#","2018-02-14","major","F# major"
"180",0.71,0.789,-3.874,1,0.0722,2.77e-06,0.717,142.929,131064,TRUE,76,"Mine","E","2018-04-12","major","E major"
"181",0.74,0.613,-4.88,1,0.145,0.00372,0.473,75.023,166605,TRUE,85,"SAD!","G#","2018-03-16","major","G# major"
"182",0.747,0.834,-2.867,0,0.045,0,0.687,128.005,215759,TRUE,73,"Jackie Chan","D#","2018-05-18","minor","D# minor"
"183",0.762,0.7,-6.021,0,0.0694,1.56e-05,0.608,116.073,209320,FALSE,78,"New Rules","A","2017-06-02","minor","A minor"
"184",0.461,0.593,-4.954,1,0.0356,0,0.175,134.17,228373,FALSE,80,"Call Out My Name","C#","2018-03-30","major","C# major"
"185",0.589,0.731,-6.343,1,0.0868,0,0.191,87.908,268866,TRUE,76,"Him & I (with Halsey)","D","2017-12-15","major","D major"
"186",0.851,0.541,-6.825,1,0.0505,0,0.448,124.959,235545,TRUE,74,"Girls Like You (feat. Cardi B)","C","2018-06-15","major","C major"
"187",0.643,0.783,-6.458,1,0.0856,0,0.579,154.084,163870,FALSE,76,"Meant to Be (feat. Florida Georgia Line)","A#","2017-08-11","major","A# major"
"188",0.835,0.626,-5.833,1,0.125,6e-05,0.35,91.03,217925,TRUE,76,"In My Feelings","C#","2018-06-29","major","C# major"
"189",0.669,0.308,-10.068,1,0.029,0,0.52,64.934,121886,FALSE,83,"changes","B","2018-03-16","major","B major"
"190",0.477,0.61,-5.628,0,0.144,0,0.358,79.882,213993,FALSE,73,"Trip","B","2018-10-12","minor","B minor"
"191",0.842,0.801,-4.167,0,0.228,4.82e-06,0.617,95.881,212500,TRUE,77,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","G#","2018-09-28","minor","G# minor"
"192",0.698,0.633,-4.946,1,0.0597,0.000194,0.552,96.924,232186,TRUE,79,"All The Stars (with SZA)","G#","2018-02-09","major","G# major"
"193",0.556,0.538,-5.408,0,0.0382,0,0.291,143.95,223346,TRUE,80,"I Fall Apart","G#","2016-12-09","minor","G# minor"
"194",0.681,0.372,-8.237,1,0.0432,0,0.476,91.873,201000,FALSE,79,"Too Good At Goodbyes","F","2017-11-03","major","F major"
"195",0.553,0.586,-6.319,1,0.0362,0,0.443,126.684,196373,TRUE,80,"Be Alright","B","2018-06-29","major","B major"
"196",0.704,0.859,-4.877,0,0.0996,0,0.926,105.115,217288,FALSE,73,"Finesse - Remix; feat. Cardi B","F","2017-12-20","minor","F minor"
"197",0.622,0.712,-7.321,1,0.066,0,0.487,140.025,211360,FALSE,76,"In My Blood","F","2018-05-25","major","F major"
"198",0.752,0.764,-4.399,1,0.038,9.44e-05,0.582,121.958,163216,FALSE,27,"Body (feat. brando)","C#","2017-10-27","major","C# major"
"199",0.693,0.624,-7.482,0,0.0448,7.64e-06,0.369,105.002,205986,FALSE,71,"I Miss You (feat. Julia Michaels)","C","2018-11-30","minor","C minor"
"200",0.834,0.73,-3.714,1,0.222,0,0.446,155.008,312820,TRUE,85,"SICKO MODE","G#","2018-08-03","major","G# major"
"201",0.489,0.581,-5.731,1,0.0281,0,0.494,86.016,196746,FALSE,72,"Tequila","B","2018-06-22","major","B major"
"202",0.75,0.56,-8.094,1,0.105,0,0.459,140.06,221440,TRUE,78,"Psycho (feat. Ty Dolla $ign)","G#","2018-04-27","major","G# major"
"203",0.675,0.751,-3.539,1,0.0296,0,0.612,118.384,181279,FALSE,73,"Bad At Love","C","2017-06-02","major","C major"
"204",0.637,0.713,-4.333,1,0.0747,0.000637,0.243,129.923,226973,FALSE,71,"Never Be the Same","C","2018-01-12","major","C major"
"205",0.653,0.809,-4.057,1,0.0474,0,0.55,92.213,210772,FALSE,74,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","C","2018-01-19","major","C major"
"206",0.884,0.559,-7.442,1,0.12,0,0.342,97.994,232959,TRUE,76,"Taste (feat. Offset)","C","2018-05-16","major","C major"
"207",0.845,0.561,-5.253,0,0.0778,3.49e-06,0.811,109.974,200853,FALSE,70,"How Long","C#","2018-05-11","minor","C# minor"
"208",0.921,0.537,-5.723,0,0.0804,0.00404,0.711,128.009,135090,TRUE,84,"Moonlight","A","2018-03-16","minor","A minor"
"209",0.926,0.703,-6.337,0,0.103,0,0.485,125.022,223712,TRUE,74,"Bodak Yellow","B","2018-04-06","minor","B minor"
"210",0.931,0.387,-9.127,1,0.412,0,0.376,125.978,179404,TRUE,73,"FEFE","C#","2018-11-27","major","C# major"
"211",0.737,0.636,-4.546,0,0.0437,6.66e-05,0.565,105.005,222653,FALSE,73,"Solo (feat. Demi Lovato)","B","2018-05-17","minor","B minor"
"212",0.75,0.404,-10.178,0,0.0682,0.000357,0.0499,95.045,232253,FALSE,74,"Delicate","A","2017-11-10","minor","A minor"
"213",0.655,0.603,-5.014,1,0.0555,0,0.452,126.088,190642,FALSE,62,"Wait","G#","2018-06-15","major","G# major"
"214",0.904,0.518,-5.32,1,0.183,0,0.188,137.996,303076,TRUE,72,"MotorSport","D","2018-01-26","major","D major"
"215",0.845,0.709,-4.547,0,0.0714,0,0.62,98.062,187521,FALSE,66,"Tip Toe (feat. French Montana)","A#","2017-11-10","minor","A# minor"
"216",0.813,0.701,-4.428,1,0.0449,0,0.758,110.009,214253,FALSE,55,"Bad Vibe","A#","2018-01-25","major","A# major"
"217",0.862,0.583,-6.26,0,0.0654,1.86e-05,0.852,103.019,170825,FALSE,61,"German","G#","2018-04-06","minor","G# minor"
"218",0.88,0.428,-8.28,1,0.206,5.07e-05,0.333,100.007,172800,TRUE,79,"Ric Flair Drip (& Metro Boomin)","A","2017-10-30","major","A major"
"219",0.623,0.851,-3.111,1,0.0409,0,0.4,100.063,193923,FALSE,67,"I'll Be There","G","2018-05-03","major","G major"
"220",0.8,0.585,-7.343,1,0.0924,0,0.779,126.058,213400,TRUE,77,"LOVE. FEAT. ZACARI.","A#","2017-04-14","major","A# major"
"221",0.561,0.779,-5.107,0,0.0531,0,0.235,81.965,256063,FALSE,70,"Boo'd Up","A#","2017-02-22","minor","A# minor"
"222",0.605,0.822,-4.833,1,0.0438,0.134,0.288,167.997,187146,FALSE,82,"Thunder","C","2017-06-23","major","C major"
"223",0.799,0.597,-5.131,0,0.0611,5.66e-06,0.419,110.001,199849,FALSE,71,"What Lovers Do (feat. SZA)","F","2018-06-15","minor","F minor"
"224",0.748,0.749,-5.916,0,0.516,0,0.659,90.09,221013,TRUE,72,"River (feat. Ed Sheeran)","G#","2017-12-15","minor","G# minor"
"225",0.541,0.787,-4.618,0,0.0331,0,0.2,113,245453,FALSE,63,"For You (Fifty Shades Freed) (& Rita Ora)","D","2018-02-09","minor","D minor"
"226",0.284,0.704,-7.276,1,0.186,0.000115,0.1,191.702,234706,FALSE,64,"This Is Me","D","2017-10-27","major","D major"
"227",0.672,0.735,-4.733,1,0.0457,0,0.754,115.741,201287,FALSE,77,"Shotgun","F","2018-03-23","major","F major"
"228",0.647,0.853,-4.516,1,0.0904,0,0.618,103.846,189000,FALSE,59,"If You're Over Me","G#","2018-05-10","major","G# major"
"229",0.585,0.909,-6.474,1,0.0707,9.7e-05,0.758,93.372,210746,TRUE,76,"Nice For What","G#","2018-06-29","major","G# major"
"230",0.417,0.824,-7.36,0,0.105,0.0545,0.4,157.92,302146,FALSE,74,"The Greatest Show","B","2017-12-08","minor","B minor"
"231",0.735,0.677,-4.979,1,0.093,2.17e-05,0.188,100.584,211440,TRUE,73,"Pray For Me (with Kendrick Lamar)","D","2018-02-09","major","D major"
"232",0.671,0.834,-3.928,0,0.0885,0,0.454,113.021,190920,FALSE,57,"Answerphone (feat. Yxng Bane)","C#","2018-03-15","minor","C# minor"
"233",0.825,0.652,-3.183,0,0.0802,0,0.931,95.977,233712,FALSE,83,"Shape of You","C#","2017-03-03","minor","C# minor"
"234",0.907,0.633,-5.145,1,0.184,2.6e-06,0.395,145.914,276147,TRUE,74,"Walk It Talk It","D","2018-01-26","major","D major"
"235",0.82,0.568,-8.23,0,0.411,0,0.535,152.279,210787,TRUE,67,"Be Careful","F#","2018-04-06","minor","F# minor"
"236",0.791,0.473,-9.86,0,0.25,0,0.603,95.948,173153,FALSE,61,"Jumanji","A#","2018-01-05","minor","A# minor"
"237",0.729,0.625,-5.266,1,0.0315,0.00986,0.261,146.034,183906,TRUE,76,"Mo Bamba","E","2018-10-05","major","E major"
"238",0.362,0.882,-3.717,1,0.0973,0,0.864,199.811,185200,FALSE,71,"Simple","D#","2019-02-15","major","D# major"
"239",0.912,0.412,-8.074,1,0.123,0.0126,0.423,154.983,238614,TRUE,77,"Nonstop","G","2018-06-29","major","G major"
"240",0.704,0.611,-6.112,1,0.0409,0,0.22,100,189466,FALSE,79,"Natural","D","2018-11-09","major","D major"
"241",0.703,0.832,-7.202,0,0.0689,0.127,0.667,122.029,196489,FALSE,64,"17","C","2017-09-01","minor","C minor"
"242",0.628,0.797,-3.953,0,0.0596,0,0.321,106.93,215064,FALSE,65,"Anywhere","B","2017-10-20","minor","B minor"
"243",0.758,0.718,-6.129,0,0.0383,0.00132,0.127,115.04,233725,FALSE,60,"Strangers","E","2019-03-08","minor","E minor"
"244",0.963,0.346,-9.309,0,0.53,0,0.562,119.957,142273,TRUE,77,"Yes Indeed","F","2018-05-18","minor","F minor"
"245",0.725,0.834,-3.913,0,0.037,1.27e-05,0.859,120.026,204022,FALSE,59,"Lullaby","F","2018-02-23","minor","F minor"
"246",0.817,0.816,-5.402,1,0.269,0,0.508,181.982,190288,TRUE,70,"Stir Fry","D","2018-01-26","major","D major"
"247",0.745,0.346,-7.709,1,0.331,0,0.112,203.911,237240,TRUE,69,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)","C#","2018-08-03","major","C# major"
"248",0.903,0.675,-3.445,0,0.214,1.28e-05,0.442,96.507,417920,TRUE,76,"Te Boté - Remix","B","2018-04-13","minor","B minor"
"249",0.922,0.581,-7.495,1,0.27,5.86e-05,0.595,140.022,181263,TRUE,74,"Look Alive (feat. Drake)","A#","2018-02-09","major","A# major"
"250",0.694,0.77,-5.335,1,0.149,1.1e-05,0.163,125.905,184560,FALSE,80,"In My Mind","F#","2018-06-08","major","F# major"
"251",0.825,0.652,-3.183,0,0.0802,0,0.931,95.977,233712,FALSE,83,"Shape of You","C#","2017-03-03","minor","C# minor"
"252",0.66,0.786,-4.757,1,0.17,0,0.846,177.833,228200,FALSE,2,"Despacito (Featuring Daddy Yankee)","D","2017-01-13","major","D major"
"253",0.853,0.56,-4.961,1,0.0406,0,0.86,134.066,206693,FALSE,80,"That's What I Like","C#","2016-11-17","major","C# major"
"254",0.617,0.635,-6.769,0,0.0317,1.44e-05,0.446,103.019,247160,FALSE,81,"Something Just Like This","B","2017-04-07","minor","B minor"
"255",0.319,0.739,-5.74,1,0.272,0,0.449,194.169,230226,FALSE,79,"Scars To Your Beautiful","C","2016-03-11","major","C major"
"256",0.444,0.819,-4.078,0,0.341,0,0.747,82.695,187973,FALSE,80,"Treat You Better","A#","2017-04-20","minor","A# minor"
"257",0.906,0.625,-6.779,0,0.0903,3.23e-05,0.423,150.018,177000,TRUE,1,"HUMBLE.","C#","2017-04-14","minor","C# minor"
"258",0.258,0.437,-6.593,0,0.039,1.27e-06,0.0967,180.043,239000,FALSE,80,"Dusk Till Dawn - Radio Edit","B","2017-09-07","minor","B minor"
"259",0.927,0.665,-5.313,1,0.244,0,0.175,127.076,343150,TRUE,74,"Bad and Boujee (feat. Lil Uzi Vert)","B","2017-01-27","major","B major"
"260",0.718,0.609,-4.699,0,0.0429,3.29e-05,0.497,122.948,214866,FALSE,0,"Symphony (feat. Zara Larsson)","C","2017-03-17","minor","C minor"
"261",0.63,0.804,-4.183,1,0.0363,0,0.492,123.146,220293,TRUE,80,"Congratulations","F#","2016-12-09","major","F# major"
"262",0.703,0.868,-4.661,0,0.0291,0.132,0.733,121.03,193613,TRUE,66,"Pretty Girl - Cheat Codes X CADE Remix","G","2017-03-03","minor","G minor"
"263",0.732,0.75,-6.366,0,0.231,0,0.401,155.096,182706,TRUE,82,"XO Tour Llif3","B","2017-08-25","minor","B minor"
"264",0.724,0.804,-4.614,0,0.0448,0,0.306,124.987,197993,FALSE,78,"Wolves","B","2017-10-25","minor","B minor"
"265",0.538,0.804,-5.194,1,0.0358,0,0.507,144.992,197640,FALSE,73,"All Night","G#","2017-07-14","major","G# major"
"266",0.857,0.8,-4.035,1,0.0583,0,0.966,121.996,199440,FALSE,2,"There's Nothing Holdin' Me Back","D","2017-04-20","major","D major"
"267",0.774,0.626,-4.432,0,0.0432,3.12e-05,0.777,100.041,211475,FALSE,3,"Attention","D#","2017-04-20","minor","D# minor"
"268",0.836,0.544,-5.975,1,0.0943,0,0.51,97.028,217946,TRUE,78,"IDGAF","G","2017-06-02","major","G major"
"269",0.748,0.524,-5.599,1,0.0338,0,0.661,95.01,244960,FALSE,82,"Closer","G#","2016-07-29","major","G# major"
"270",0.358,0.557,-7.398,1,0.059,0,0.494,85.043,211466,FALSE,84,"Say You Won't Let Go","A#","2016-10-28","major","A# major"
"271",0.664,0.708,-4.154,1,0.0474,0,0.742,103.07,174800,FALSE,76,"Let Me Go (with Alesso, Florida Georgia Line & watt)","G#","2017-09-08","major","G# major"
"272",0.584,0.54,-7.786,0,0.0576,0,0.195,137.972,220883,FALSE,78,"Scared to Be Lonely","C#","2017-01-27","minor","C# minor"
"273",0.561,0.674,-4.882,0,0.0818,0,0.383,148.127,208733,FALSE,1,"Mercy","E","2017-04-20","minor","E minor"
"274",0.52,0.761,-3.093,1,0.0853,4.96e-06,0.286,141.971,180822,FALSE,80,"Silence","E","2017-08-11","major","E major"
"275",0.869,0.485,-5.595,1,0.0545,0,0.527,106.028,204502,FALSE,2,"Strip That Down","F#","2017-05-18","major","F# major"
"276",0.704,0.633,-6.923,0,0.241,0,0.863,144.021,203760,TRUE,1,"Sorry Not Sorry","B","2017-09-29","minor","B minor"
"277",0.548,0.65,-5.827,0,0.0591,0,0.557,144.937,194896,FALSE,68,"2U (feat. Justin Bieber)","G#","2017-06-09","minor","G# minor"
"278",0.763,0.72,-5.181,0,0.0691,1.11e-05,0.592,116.01,212000,FALSE,60,"New Rules","A","2017-06-02","minor","A minor"
"279",0.681,0.372,-8.237,1,0.0432,0,0.476,91.873,201000,FALSE,79,"Too Good At Goodbyes","F","2017-11-03","major","F major"
"280",0.735,0.451,-8.374,1,0.0585,1.3e-05,0.0862,117.973,245200,FALSE,1,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","C","2016-12-09","major","C major"
"281",0.741,0.667,-5.445,1,0.134,0,0.595,112.956,223503,FALSE,70,"No Promises (feat. Demi Lovato)","A#","2017-03-31","major","A# major"
"282",0.756,0.572,-7.019,1,0.0763,0,0.417,102.986,204400,FALSE,74,"Most Girls","A","2017-04-28","major","A major"
"283",0.618,0.443,-9.681,1,0.0526,0,0.167,119.949,198853,FALSE,81,"Hold On","D","2017-02-03","major","D major"
"284",0.69,0.622,-5.025,0,0.0622,0,0.544,102.04,210090,FALSE,75,"Stay","F","2017-02-23","minor","F minor"
"285",0.522,0.385,-7.355,1,0.0288,0,0.236,89.792,207520,FALSE,80,"Happier","C","2017-03-03","major","C major"
"286",0.739,0.792,-4.256,0,0.0418,0,0.547,104.016,181614,FALSE,53,"Mama","B","2017-07-14","minor","B minor"
"287",0.588,0.749,-4.323,0,0.058,0,0.397,130.093,174600,FALSE,62,"Middle Of The Night","B","2017-07-14","minor","B minor"
"288",0.65,0.736,-5.84,0,0.229,0,0.613,159.173,226160,TRUE,72,"Side To Side","F#","2016-05-20","minor","F# minor"
"289",0.653,0.658,-6.428,1,0.0304,1.66e-06,0.219,99.99,221506,FALSE,69,"Paris","D","2017-04-07","major","D major"
"290",0.798,0.539,-6.351,1,0.0421,1.66e-05,0.394,136.949,202546,FALSE,79,"Young Dumb & Broke","C#","2017-04-27","major","C# major"
"291",0.599,0.448,-6.312,1,0.0232,0,0.168,95.05,263400,FALSE,85,"Perfect","G#","2017-03-03","major","G# major"
"292",0.576,0.782,-4.825,0,0.0296,0,0.355,141.153,224030,FALSE,68,"Ain't My Fault","F#","2017-03-17","minor","F# minor"
"293",0.64,0.533,-6.596,1,0.0706,0,0.515,99.968,220780,FALSE,75,"It Ain't Me (with Selena Gomez)","C","2017-02-16","major","C major"
"294",0.314,0.555,-9.601,1,0.37,0.000108,0.159,179.666,175517,FALSE,0,"How Far I'll Go - From ""Moana""","A","2016-10-28","major","A major"
"295",0.768,0.517,-4.323,0,0.0312,3.8e-05,0.418,104.992,216896,FALSE,2,"Havana","G","2017-08-03","minor","G minor"
"296",0.766,0.709,-6.471,0,0.123,1.41e-05,0.506,128.07,211853,FALSE,74,"Look What You Made Me Do","A","2017-11-10","minor","A minor"
"297",0.795,0.615,-5.211,0,0.0671,2.98e-06,0.393,110.009,199849,FALSE,1,"What Lovers Do (feat. SZA)","F","2017-11-03","minor","F minor"
"298",0.744,0.739,-5.35,1,0.0387,0,0.649,104.99,189466,FALSE,2,"Friends (with BloodPop®)","G#","2017-08-17","major","G# major"
"299",0.624,0.876,-3.374,1,0.1,0,0.781,99.943,170826,FALSE,77,"Galway Girl","A","2017-03-03","major","A major"
"300",0.735,0.425,-6.648,1,0.0464,0,0.848,85.896,188174,FALSE,74,"Slow Hands","C","2017-10-20","major","C major"
"301",0.645,0.741,-4.989,0,0.0339,0,0.534,123.07,203000,FALSE,4,"More Than You Know","F","2017-05-24","minor","F minor"
"302",0.662,0.858,-4.844,1,0.0428,0,0.295,133.993,181672,TRUE,76,"Without You (feat. Sandro Cavazza)","D","2017-08-10","major","D major"
"303",0.635,0.73,-3.942,0,0.0965,0,0.541,101.859,202960,FALSE,0,"Touch","C#","2017-03-10","minor","C# minor"
"304",0.72,0.763,-4.068,0,0.0523,0,0.742,101.965,251088,FALSE,75,"Rockabye (feat. Sean Paul & Anne-Marie)","A","2016-10-21","minor","A minor"
